User_ID,Account_Age,Email_Verified,Phone_Verified,Total_Products_Ordered,Return_Attempts,Successful_Returns,Complaints_Raised,Complaints_Refuted,Frequent_Location,Total_Reviews_Written,Legitimacy_Score,Normalized_Legitimacy_Score
U3964,7,False,False,184,16,17,5,5,Adamsmouth,21,101,0.4523809523809524
U3965,4,True,False,137,5,0,1,18,New Miashire,47,344,0.7927170868347339
U3966,2,False,False,128,5,6,10,0,Russellshire,49,93,0.4411764705882353
U3967,4,True,True,91,1,2,7,11,Lake Tiffany,82,339,0.7857142857142857
U3968,7,False,False,116,5,16,11,6,Lake Amy,20,33,0.35714285714285715
U3969,6,False,True,66,16,9,19,12,Port Andrew,79,58,0.39215686274509803
U3970,7,True,True,91,8,4,2,2,West Johnmouth,20,187,0.572829131652661
U3971,5,False,True,160,12,2,10,0,Port Brenda,9,74,0.41456582633053224
U3972,7,False,True,9,0,5,18,9,Mccannview,50,28,0.35014005602240894
U3973,7,False,False,31,12,10,7,16,East Nathan,83,141,0.5084033613445378
U3974,2,False,False,4,9,3,6,15,Marksmouth,31,34,0.3585434173669468
U3975,8,False,True,82,9,19,1,0,Johnsontown,45,145,0.5140056022408963
U3976,7,False,False,28,12,3,13,10,Jeremyview,35,-34,0.26330532212885155
U3977,8,False,True,188,11,9,5,17,Patriciabury,81,378,0.8403361344537815
U3978,6,False,False,169,11,13,15,10,Petersonview,85,170,0.5490196078431373
U3979,1,True,False,159,16,6,5,18,Judychester,95,349,0.7997198879551821
U3980,3,True,False,149,16,2,8,10,Monicaport,37,165,0.542016806722689
U3981,1,False,True,24,4,1,1,7,Littletown,65,209,0.603641456582633
U3982,5,False,True,29,9,2,1,2,East Brenda,9,58,0.39215686274509803
U3983,5,True,False,40,7,10,16,18,Port Robert,94,163,0.5392156862745098
U3984,6,True,False,190,14,0,3,5,Pruittside,79,335,0.7801120448179272
U3985,7,True,True,67,1,1,15,11,Lake Jacqueline,68,215,0.6120448179271709
U3986,5,True,True,35,12,8,0,10,Port Kevinberg,20,159,0.5336134453781513
U3987,3,True,True,31,13,2,4,17,North Jenniferport,35,183,0.5672268907563025
U3988,1,False,True,128,2,19,4,13,Ashleyton,92,341,0.788515406162465
U3989,1,True,False,28,3,13,12,16,Richardville,48,95,0.44397759103641454
U3990,5,True,False,32,2,5,13,11,Karenside,60,117,0.47478991596638653
U3991,7,True,False,72,16,15,6,10,Markfort,75,166,0.5434173669467787
U3992,9,True,True,146,14,4,18,13,Williamchester,84,239,0.6456582633053222
U3993,9,False,True,102,14,13,9,4,West Eugeneville,84,172,0.5518207282913166
U3994,5,True,False,142,13,10,3,18,Kennethberg,63,303,0.7352941176470589
U3995,7,True,False,37,3,12,8,5,Paulashire,14,35,0.3599439775910364
U3996,6,False,False,81,13,17,14,6,South Rhonda,46,-24,0.2773109243697479
U3997,2,True,False,74,5,9,9,5,Melissaland,8,36,0.36134453781512604
U3998,8,False,False,82,0,9,6,3,Port Kevin,55,145,0.5140056022408963
U3999,9,True,True,77,2,2,2,3,North Joseph,78,332,0.7759103641456583
U4000,4,True,True,149,8,0,16,16,Millermouth,61,259,0.6736694677871149
U4001,6,True,False,9,2,15,0,0,West Thomaston,50,131,0.4943977591036415
U4002,7,True,False,140,15,17,11,15,East Andrewberg,79,218,0.6162464985994398
U4003,2,True,False,182,2,14,9,11,Nicolebury,64,291,0.7184873949579832
U4004,2,True,True,31,2,6,3,14,Lake Leonardfort,16,185,0.5700280112044818
U4005,3,True,True,141,8,19,17,13,East Derrickbury,40,144,0.5126050420168067
U4006,2,True,False,78,0,12,13,7,New Nataliehaven,51,115,0.47198879551820727
U4007,6,True,True,66,7,11,1,14,West Lisafort,60,301,0.7324929971988795
U4008,9,False,True,139,10,7,9,7,Tranchester,14,116,0.4733893557422969
U4009,7,False,True,141,8,5,7,12,West Jennafort,8,161,0.5364145658263305
U4010,4,True,True,53,16,15,3,9,Chaseburgh,28,122,0.48179271708683474
U4011,1,True,True,163,2,15,9,16,Stricklandhaven,1,217,0.6148459383753502
U4012,8,True,True,190,0,14,6,10,Bradychester,12,292,0.7198879551820728
U4013,4,False,False,165,10,8,0,4,Contrerasmouth,86,299,0.7296918767507002
U4014,5,True,False,163,15,18,8,18,New Kristenchester,70,262,0.6778711484593838
U4015,4,True,False,146,19,6,18,2,South Thomas,5,-63,0.22268907563025211
U4016,2,True,True,87,18,0,8,12,West Brian,70,221,0.6204481792717087
U4017,8,False,True,121,16,1,16,4,Westville,48,61,0.3963585434173669
U4018,5,True,True,25,1,10,10,19,Robertfort,13,131,0.4943977591036415
U4019,1,True,True,171,14,9,5,3,South Sandraland,14,178,0.5602240896358543
U4020,7,False,True,135,4,2,16,17,New Carl,32,164,0.5406162464985994
U4021,8,True,True,125,8,3,12,15,North Garrett,75,300,0.7310924369747899
U4022,6,False,False,128,6,1,15,16,Port Eugeneport,35,108,0.46218487394957986
U4023,4,False,True,102,5,8,7,13,East Edwin,57,228,0.6302521008403361
U4024,3,False,False,43,18,5,11,16,Brandytown,66,51,0.38235294117647056
U4025,8,False,True,8,1,4,13,4,North Sarahville,20,-9,0.29831932773109243
U4026,9,False,True,180,8,2,17,11,Port Kenneth,6,101,0.4523809523809524
U4027,5,True,False,39,7,18,8,13,New Carolinetown,40,93,0.4411764705882353
U4028,2,False,False,34,18,19,15,9,Johnburgh,59,-77,0.2030812324929972
U4029,2,True,False,184,13,7,16,16,North Christopherside,44,167,0.5448179271708683
U4030,1,False,True,1,3,7,10,4,North Derrickton,31,6,0.31932773109243695
U4031,3,False,False,151,10,6,10,8,Matthewbury,11,57,0.3907563025210084
U4032,5,False,False,132,5,0,18,8,Simonland,74,125,0.48599439775910364
U4033,6,True,False,125,18,10,3,18,Rodneyhaven,2,141,0.5084033613445378
U4034,3,True,False,93,14,14,14,13,Port Charlesfurt,23,22,0.34173669467787116
U4035,1,False,False,15,9,10,8,12,North Alexa,38,8,0.32212885154061627
U4036,9,True,False,88,7,4,14,14,Kevinmouth,86,215,0.6120448179271709
U4037,3,False,True,85,8,15,19,4,Lake Zacharybury,19,-61,0.22549019607843138
U4038,6,True,True,31,11,17,7,3,New James,97,193,0.5812324929971989
U4039,7,False,False,110,4,8,10,14,Port Danielberg,4,66,0.40336134453781514
U4040,5,True,True,111,3,17,11,5,Wrightton,56,199,0.5896358543417367
U4041,2,True,True,18,10,7,4,9,Hallton,49,161,0.5364145658263305
U4042,8,False,True,162,11,12,5,17,Steeleberg,94,372,0.8319327731092437
U4043,2,True,True,40,13,13,2,19,Lake Julietown,80,288,0.7142857142857143
U4044,6,True,True,165,12,16,16,13,Andreahaven,32,154,0.5266106442577031
U4045,4,False,True,93,17,15,8,11,New Laurenside,27,65,0.4019607843137255
U4046,8,True,True,169,2,18,10,19,Lake James,38,310,0.7450980392156863
U4047,6,False,False,199,17,1,9,19,North Danielville,52,233,0.6372549019607843
U4048,2,False,True,40,13,14,4,7,Powellburgh,66,128,0.49019607843137253
U4049,1,False,False,65,15,14,8,3,Gentryview,16,-69,0.21428571428571427
U4050,7,True,True,119,18,4,1,8,Gonzalezshire,67,299,0.7296918767507002
U4051,5,True,False,157,11,3,2,14,Port Elizabeth,67,340,0.7871148459383753
U4052,6,True,True,12,5,17,3,15,East Jennifermouth,31,172,0.5518207282913166
U4053,2,True,False,64,16,2,14,4,Payneburgh,23,-40,0.2549019607843137
U4054,8,True,False,109,11,0,16,4,Bauerburgh,37,54,0.3865546218487395
U4055,1,False,True,160,4,17,4,15,Kristinaberg,0,193,0.5812324929971989
U4056,1,False,True,172,11,13,6,8,Lake Deborah,96,315,0.7521008403361344
U4057,5,True,False,189,16,8,12,14,West Mollyhaven,16,135,0.5
U4058,2,False,True,13,13,4,14,8,South Ericville,98,90,0.4369747899159664
U4059,5,False,False,121,13,15,5,19,Joshuastad,39,159,0.5336134453781513
U4060,6,True,True,68,3,18,12,12,South John,35,139,0.5056022408963585
U4061,6,True,False,156,14,7,7,5,Lake Jasonberg,93,275,0.696078431372549
U4062,3,False,True,169,8,1,0,15,Reyesshire,80,418,0.896358543417367
U4063,4,False,False,104,3,17,14,7,Daughertymouth,15,-12,0.29411764705882354
U4064,1,False,True,156,15,17,4,4,Stokesshire,22,123,0.4831932773109244
U4065,6,False,False,97,6,10,6,2,Lake Sandraville,0,9,0.3235294117647059
U4066,2,False,True,86,3,3,9,4,Robertmouth,10,69,0.40756302521008403
U4067,3,True,False,111,7,17,11,14,Danielborough,71,200,0.5910364145658263
U4068,8,False,True,45,12,18,18,11,Melissatown,72,34,0.3585434173669468
U4069,3,True,True,131,1,9,11,1,North Christopherport,61,231,0.634453781512605
U4070,8,False,False,35,17,4,10,0,East Joshuaburgh,65,-12,0.29411764705882354
U4071,7,False,True,31,3,15,13,14,South Nicholas,47,84,0.42857142857142855
U4072,7,False,True,173,11,10,0,8,East Micheleville,62,326,0.7675070028011205
U4073,5,False,False,37,3,10,17,0,Michaelside,96,34,0.3585434173669468
U4074,7,True,True,19,1,4,15,9,Wallerfort,99,213,0.6092436974789915
U4075,2,False,False,36,18,5,12,4,Arnoldside,39,-82,0.19607843137254902
U4076,3,True,True,53,17,7,10,1,South Jon,47,59,0.39355742296918766
U4077,9,True,True,170,14,14,19,16,East Jonathanmouth,31,142,0.5098039215686274
U4078,9,True,True,3,5,17,11,11,Amandaborough,39,85,0.42997198879551823
U4079,3,True,True,194,1,11,4,6,Stephaniebury,6,275,0.696078431372549
U4080,3,False,True,166,2,6,15,19,East Shelby,87,319,0.757703081232493
U4081,2,False,False,26,17,13,8,2,Lucasfurt,65,-21,0.2815126050420168
U4082,9,False,False,127,5,4,8,8,Lake Dylanhaven,83,238,0.6442577030812325
U4083,8,True,False,96,7,4,12,7,West Courtney,54,142,0.5098039215686274
U4084,8,True,False,192,13,2,15,0,East Karenview,73,185,0.5700280112044818
U4085,9,True,True,106,0,2,7,11,Lake Carmen,83,371,0.8305322128851541
U4086,6,True,True,110,15,17,17,7,Hamiltonmouth,26,30,0.35294117647058826
U4087,1,True,True,14,14,9,18,1,Lake Justin,25,-97,0.17507002801120447
U4088,4,True,False,137,10,1,6,10,Kinghaven,68,269,0.6876750700280112
U4089,8,True,True,64,12,19,11,4,Michaelland,47,86,0.43137254901960786
U4090,7,True,True,38,5,12,16,18,Lisaside,61,155,0.5280112044817927
U4091,8,False,True,85,16,13,5,2,Lake Lindaberg,35,75,0.41596638655462187
U4092,8,True,False,145,13,8,6,0,North Brian,95,260,0.6750700280112045
U4093,5,False,False,116,6,18,17,13,Coreychester,6,-33,0.2647058823529412
U4094,5,True,True,173,14,4,11,2,East Kathleenshire,53,211,0.6064425770308123
U4095,5,False,False,166,16,16,2,15,Simpsonfort,68,255,0.6680672268907563
U4096,2,True,False,172,2,13,14,3,Prestonside,29,123,0.4831932773109244
U4097,6,False,False,188,15,2,4,8,Michaelbury,85,291,0.7184873949579832
U4098,8,True,True,133,17,4,18,10,New Francis,39,104,0.4565826330532213
U4099,3,True,True,45,7,5,13,12,New Sabrinaton,1,38,0.3641456582633053
U4100,8,True,True,178,12,12,4,19,Smithfort,78,421,0.9005602240896359
U4101,9,False,True,57,11,0,1,11,Emilyshire,9,133,0.49719887955182074
U4102,1,False,False,29,1,2,13,16,New Theresa,49,70,0.40896358543417366
U4103,5,True,True,161,6,7,6,5,Timothymouth,4,200,0.5910364145658263
U4104,2,True,True,160,3,8,2,18,Craigview,89,481,0.9845938375350141
U4105,2,True,False,11,4,5,6,2,Phillipsmouth,25,35,0.3599439775910364
U4106,5,True,False,192,15,7,6,18,North Thomas,16,225,0.6260504201680672
U4107,4,True,False,92,3,18,19,0,Jamesview,89,87,0.4327731092436975
U4108,8,True,True,169,1,17,14,11,North Xaviermouth,34,229,0.6316526610644257
U4109,6,True,False,1,7,16,7,9,Kerrville,12,-5,0.30392156862745096
U4110,9,False,False,21,5,1,3,19,Martinezmouth,48,173,0.5532212885154062
U4111,4,False,False,87,2,6,10,4,New George,78,149,0.5196078431372549
U4112,5,True,False,28,19,0,19,13,Lake Katiechester,12,-108,0.15966386554621848
U4113,8,True,False,136,1,12,16,8,North Courtneyville,57,167,0.5448179271708683
U4114,7,False,False,80,12,18,1,9,Lake Robertstad,72,177,0.5588235294117647
U4115,2,True,True,31,19,9,18,13,Simmonsfort,62,31,0.3543417366946779
U4116,9,True,False,10,3,14,16,1,East Robertmouth,97,74,0.41456582633053224
U4117,1,True,False,57,4,18,18,11,East Karen,45,18,0.33613445378151263
U4118,8,False,False,95,19,14,9,7,Lake Lisa,32,-3,0.3067226890756303
U4119,9,False,False,135,0,15,8,12,Crawfordfort,58,219,0.6176470588235294
U4120,5,False,True,150,0,17,9,1,New Michael,56,203,0.5952380952380952
U4121,6,False,True,116,0,4,15,1,Jacksonton,63,151,0.5224089635854342
U4122,3,True,False,84,15,8,3,8,Port Brittanyland,69,197,0.5868347338935574
U4123,6,False,False,2,6,7,13,0,Nicholasfort,83,6,0.31932773109243695
U4124,4,True,False,10,15,5,18,8,New Kimberly,74,-9,0.29831932773109243
U4125,5,False,True,33,16,2,1,18,West Christine,25,139,0.5056022408963585
U4126,7,False,True,15,5,19,19,11,West Kimberlyberg,99,79,0.4215686274509804
U4127,4,True,False,46,12,2,16,17,West Maria,70,105,0.4579831932773109
U4128,7,True,False,124,15,18,9,12,Patriciahaven,5,57,0.3907563025210084
U4129,9,True,False,33,5,18,11,6,West Alexis,27,14,0.33053221288515405
U4130,2,False,False,137,15,18,7,6,New Jenniferville,33,56,0.38935574229691877
U4131,6,True,False,76,16,8,6,19,South Mariaburgh,25,127,0.4887955182072829
U4132,8,True,False,15,14,4,11,6,South Rachel,54,31,0.3543417366946779
U4133,8,False,True,38,6,14,12,10,Port Mark,26,28,0.35014005602240894
U4134,1,True,False,142,15,13,18,18,East Anthony,17,37,0.3627450980392157
U4135,8,False,False,3,10,14,6,3,West Michael,87,70,0.40896358543417366
U4136,4,False,True,99,0,5,17,17,East Melissa,80,222,0.6218487394957983
U4137,4,False,False,82,0,14,12,13,South James,35,77,0.41876750700280113
U4138,6,True,True,173,7,12,19,17,Lake Philip,56,233,0.6372549019607843
U4139,4,True,False,76,16,17,9,10,Ramireztown,63,106,0.45938375350140054
U4140,3,False,True,139,3,7,13,1,Anthonyburgh,65,171,0.5504201680672269
U4141,8,True,False,135,9,17,14,15,New Leahshire,99,255,0.6680672268907563
U4142,1,False,False,47,16,2,10,15,Blackburnstad,65,70,0.40896358543417366
U4143,7,False,False,47,17,15,14,0,Lake Gregory,8,-178,0.06162464985994398
U4144,3,False,True,83,13,1,8,7,Valencialand,90,207,0.6008403361344538
U4145,5,False,True,156,4,1,17,4,North Jennifer,64,172,0.5518207282913166
U4146,4,True,True,62,9,0,6,18,Martinezburgh,98,351,0.8025210084033614
U4147,6,False,True,99,14,16,2,7,East Stevenchester,22,118,0.47619047619047616
U4148,8,True,False,165,14,14,1,16,East Robert,18,239,0.6456582633053222
U4149,8,True,False,174,13,0,0,19,Greeneton,78,426,0.907563025210084
U4150,6,True,True,33,12,1,0,9,Port Michael,65,258,0.6722689075630253
U4151,3,False,True,71,5,16,16,2,Lake Jasonhaven,29,-22,0.2801120448179272
U4152,7,False,True,108,12,14,12,3,Port James,33,45,0.3739495798319328
U4153,3,False,True,138,11,8,5,7,Victoriamouth,29,166,0.5434173669467787
U4154,8,False,True,165,17,15,18,12,New Brian,64,124,0.484593837535014
U4155,2,False,True,68,5,4,3,4,Matthewland,17,113,0.469187675070028
U4156,5,False,False,11,9,4,0,16,South Gary,58,164,0.5406162464985994
U4157,3,False,True,84,11,15,1,11,Williamview,97,294,0.7226890756302521
U4158,4,True,False,135,10,12,15,6,West Miranda,27,53,0.3851540616246499
U4159,9,True,True,118,9,6,9,18,New Joel,22,223,0.623249299719888
U4160,5,True,True,79,9,17,6,16,Tammieborough,27,184,0.5686274509803921
U4161,3,True,True,37,7,6,13,15,South Annaview,25,91,0.438375350140056
U4162,7,True,True,106,19,7,9,2,New Kevin,82,195,0.5840336134453782
U4163,4,False,True,143,1,7,6,9,Lake Jessicaland,69,305,0.7380952380952381
U4164,9,False,True,140,5,6,2,5,West Kathleenside,40,256,0.6694677871148459
U4165,3,False,False,87,5,17,7,12,New Jamesfort,57,138,0.5042016806722689
U4166,9,False,False,112,18,12,6,10,East Nathaniel,49,104,0.4565826330532213
U4167,6,True,True,128,1,11,13,19,Leonardside,80,338,0.7843137254901961
U4168,5,True,False,192,16,1,13,10,Lauriefort,69,228,0.6302521008403361
U4169,9,True,True,78,17,11,19,1,South Fred,95,94,0.4425770308123249
U4170,9,True,False,175,1,0,6,9,South Carol,56,335,0.7801120448179272
U4171,5,True,True,130,0,0,15,2,Mitchelltown,96,292,0.7198879551820728
U4172,5,False,False,183,12,3,8,3,Chenhaven,84,230,0.6330532212885154
U4173,3,True,True,123,3,14,4,19,North Brookechester,91,423,0.9033613445378151
U4174,6,False,False,122,2,6,1,2,North Steveberg,58,228,0.6302521008403361
U4175,5,False,True,48,19,15,18,5,South Angel,73,-26,0.27450980392156865
U4176,5,False,False,64,18,18,14,0,North Abigail,47,-98,0.17366946778711484
U4177,4,False,False,64,12,13,14,5,West Stevenhaven,37,-55,0.2338935574229692
U4178,3,True,True,150,7,5,4,4,New Crystalville,27,245,0.65406162464986
U4179,4,False,True,19,8,12,15,0,Amandaberg,29,-79,0.20028011204481794
U4180,4,False,False,133,10,15,2,9,Williamsmouth,97,280,0.7030812324929971
U4181,9,False,True,79,9,9,5,2,Durhamtown,41,126,0.48739495798319327
U4182,2,False,False,41,0,13,4,3,Goodwinside,47,88,0.4341736694677871
U4183,6,True,False,28,4,9,1,6,New Johnny,10,92,0.43977591036414565
U4184,6,True,False,57,7,9,7,16,South Craigport,59,194,0.5826330532212886
U4185,8,True,True,165,12,7,9,12,East Jennifer,64,305,0.7380952380952381
U4186,6,True,True,91,3,11,13,6,Hayesberg,73,212,0.6078431372549019
U4187,7,True,True,116,6,4,1,14,Port Amberberg,21,294,0.7226890756302521
U4188,9,True,False,176,18,1,0,13,Mcconnellmouth,65,347,0.7969187675070029
U4189,9,True,True,99,17,0,19,4,West Christinaview,20,2,0.3137254901960784
U4190,7,False,True,41,8,0,13,19,West Amandafurt,73,176,0.5574229691876751
U4191,6,True,True,40,8,13,4,0,South Bethanymouth,84,214,0.6106442577030813
U4192,4,True,True,17,1,3,13,17,West Tara,61,191,0.5784313725490197
U4193,6,False,False,143,19,10,19,15,Wattshaven,13,-49,0.242296918767507
U4194,6,True,False,67,8,16,18,14,Vanessabury,72,91,0.438375350140056
U4195,8,True,True,121,8,12,9,11,North Christina,66,270,0.6890756302521008
U4196,5,True,True,10,9,16,4,8,Noahmouth,23,89,0.43557422969187676
U4197,7,False,True,44,7,7,12,13,South Nicholeland,76,156,0.5294117647058824
U4198,5,False,False,136,19,9,8,2,Parkerville,11,-15,0.28991596638655465
U4199,6,True,True,157,18,6,6,12,Higginsfurt,20,207,0.6008403361344538
U4200,6,True,True,124,11,11,14,13,Lauratown,43,170,0.5490196078431373
U4201,3,True,True,127,11,1,11,19,Carlstad,70,301,0.7324929971988795
U4202,3,False,True,96,8,17,14,17,East Brian,52,127,0.4887955182072829
U4203,1,False,False,66,8,1,5,9,Kirstenfort,97,215,0.6120448179271709
U4204,2,True,False,50,2,12,1,0,Lake Mariobury,46,152,0.5238095238095238
U4205,5,True,True,132,4,12,1,6,Toddside,92,402,0.8739495798319328
U4206,5,True,False,11,0,17,6,14,South Thomasstad,82,211,0.6064425770308123
U4207,4,True,True,17,16,3,6,15,Freemanberg,89,232,0.6358543417366946
U4208,4,False,True,129,7,13,10,13,North David,8,107,0.46078431372549017
U4209,7,True,True,147,17,3,3,2,South Valerietown,43,236,0.6414565826330533
U4210,1,False,True,39,5,16,16,14,Wilsonburgh,99,142,0.5098039215686274
U4211,3,False,True,44,17,7,13,9,North Kelsey,71,58,0.39215686274509803
U4212,3,False,True,143,2,10,2,13,East Linda,52,318,0.7563025210084033
U4213,5,True,True,124,9,14,9,3,Kimberlymouth,89,264,0.680672268907563
U4214,6,True,True,176,17,19,18,1,Gonzalesview,4,-2,0.3081232492997199
U4215,3,False,True,28,12,13,3,13,West Maxland,69,171,0.5504201680672269
U4216,1,False,False,196,0,7,19,0,West Maurice,42,78,0.42016806722689076
U4217,9,True,True,112,11,17,14,3,Robertside,16,48,0.37815126050420167
U4218,7,False,True,60,6,17,4,19,South Richardfort,97,309,0.7436974789915967
U4219,2,True,False,163,3,16,17,17,Wallschester,97,279,0.7016806722689075
U4220,5,True,False,105,18,12,11,10,North Andrew,11,13,0.3291316526610644
U4221,4,False,False,16,3,4,11,16,Emilyland,45,61,0.3963585434173669
U4222,7,False,False,24,18,9,2,0,Lake Loriside,48,6,0.31932773109243695
U4223,4,False,True,47,5,4,4,4,New Larry,2,56,0.38935574229691877
U4224,5,False,True,13,7,11,16,5,Joshuaburgh,2,-115,0.14985994397759103
U4225,2,True,False,119,8,8,15,1,North Christianburgh,83,138,0.5042016806722689
U4226,7,True,False,42,16,6,17,0,Aaronstad,75,-6,0.3025210084033613
U4227,5,False,True,129,12,0,7,3,Lake Stevenmouth,76,226,0.6274509803921569
U4228,1,True,False,32,4,5,4,6,East Melissa,45,134,0.49859943977591037
U4229,9,True,True,39,16,12,11,11,East Larryside,49,96,0.44537815126050423
U4230,7,True,True,67,11,2,10,5,Lake Frankland,7,61,0.3963585434173669
U4231,9,True,False,199,13,14,9,13,Port William,10,169,0.5476190476190477
U4232,9,True,True,85,3,11,0,11,Douglasbury,57,335,0.7801120448179272
U4233,7,False,False,158,1,6,6,18,Portertown,69,323,0.7633053221288515
U4234,2,False,True,134,19,8,14,19,Watkinsport,77,186,0.5714285714285714
U4235,5,False,True,21,3,1,4,8,West Josephburgh,2,68,0.4061624649859944
U4236,6,False,True,72,5,8,18,11,Port Joseph,61,90,0.4369747899159664
U4237,7,True,False,14,2,6,6,5,New Donnachester,1,23,0.3431372549019608
U4238,6,True,True,116,12,15,0,18,Elizabethport,47,322,0.7619047619047619
U4239,2,True,True,121,5,18,12,2,New Alexiston,74,202,0.5938375350140056
U4240,7,True,True,106,17,6,7,15,Jennifermouth,52,232,0.6358543417366946
U4241,3,True,True,172,15,6,6,4,Hansenview,14,179,0.561624649859944
U4242,3,False,True,51,18,16,4,13,West Elizabethshire,74,158,0.5322128851540616
U4243,1,True,True,106,12,8,9,16,Smithside,3,128,0.49019607843137253
U4244,5,False,False,21,8,15,12,4,Kirbytown,28,-83,0.19467787114845939
U4245,7,False,True,153,11,1,13,19,Kennethborough,99,323,0.7633053221288515
U4246,4,True,True,2,15,15,7,14,Martinmouth,35,75,0.41596638655462187
U4247,6,True,False,143,15,16,2,11,West Cathyberg,96,325,0.7661064425770309
U4248,8,False,True,198,17,0,4,6,Martinezmouth,92,353,0.8053221288515406
U4249,6,True,False,86,16,18,5,5,Bradleyshire,52,111,0.46638655462184875
U4250,1,False,True,142,13,2,1,19,Amberton,29,268,0.6862745098039216
U4251,2,False,True,148,17,10,4,18,Port Marymouth,49,245,0.65406162464986
U4252,6,False,True,96,13,5,16,15,New Joshuastad,66,130,0.49299719887955185
U4253,1,True,True,106,19,3,17,3,Port Benjaminport,32,16,0.3333333333333333
U4254,3,False,True,151,18,8,0,2,Michaelbury,72,255,0.6680672268907563
U4255,8,True,True,25,8,16,11,14,New Courtney,34,97,0.44677871148459386
U4256,6,True,False,166,12,11,8,2,Marymouth,27,130,0.49299719887955185
U4257,3,False,False,79,7,0,7,8,Crosstown,45,110,0.4649859943977591
U4258,4,True,True,74,11,16,19,16,Elizabethchester,13,11,0.32633053221288516
U4259,8,True,False,79,12,1,1,5,Jacksonland,47,192,0.5798319327731093
U4260,6,True,False,93,1,8,7,0,Lake Chrisland,3,70,0.40896358543417366
U4261,6,False,True,112,1,6,10,10,Rodriguezport,88,283,0.7072829131652661
U4262,3,False,True,145,14,2,15,8,Yangstad,69,155,0.5280112044817927
U4263,6,False,False,133,16,13,14,6,East Johnside,95,119,0.47759103641456585
U4264,5,True,False,105,19,9,12,17,West Davidfort,96,209,0.603641456582633
U4265,5,True,False,178,17,17,0,8,Allenfurt,10,179,0.561624649859944
U4266,8,True,True,75,11,16,15,15,New Lee,19,67,0.40476190476190477
U4267,4,False,False,98,17,13,0,17,Marilynview,4,88,0.4341736694677871
U4268,7,False,True,194,5,1,17,13,Larrymouth,64,254,0.6666666666666666
U4269,6,True,False,19,1,8,0,9,Stevenberg,73,251,0.6624649859943977
U4270,8,False,True,55,3,14,15,17,Port Kathleen,94,201,0.592436974789916
U4271,2,True,True,172,18,14,1,19,North Deannaburgh,66,375,0.8361344537815126
U4272,6,False,False,189,0,12,18,9,Cherylshire,83,208,0.6022408963585434
U4273,8,True,False,18,3,15,15,11,Michellestad,46,36,0.36134453781512604
U4274,1,True,True,190,18,2,8,6,South Heatherside,36,220,0.6190476190476191
U4275,3,True,False,161,6,13,5,6,Port Teresa,84,309,0.7436974789915967
U4276,3,False,True,36,1,19,10,10,North Angeltown,41,81,0.42436974789915966
U4277,3,True,True,83,3,7,5,5,New Theresaside,71,277,0.6988795518207283
U4278,6,False,True,198,0,14,6,15,Josephside,67,381,0.8445378151260504
U4279,5,True,False,37,2,1,8,12,New Matthew,12,89,0.43557422969187676
U4280,1,False,False,78,13,15,4,4,Petersonview,47,59,0.39355742296918766
U4281,9,True,False,2,16,11,4,14,East Jenniferborough,95,188,0.5742296918767507
U4282,6,False,True,174,4,12,12,6,West Davidland,86,274,0.6946778711484594
U4283,9,True,True,8,11,5,0,1,Walkerland,17,100,0.45098039215686275
U4284,8,True,True,162,4,18,16,5,Lake William,10,107,0.46078431372549017
U4285,1,True,False,36,6,18,12,11,Ryanfort,49,55,0.38795518207282914
U4286,8,False,True,20,2,13,4,13,Brandonland,43,161,0.5364145658263305
U4287,2,True,True,86,2,17,19,18,West Amandabury,91,228,0.6302521008403361
U4288,6,True,True,152,18,7,4,14,Mcdanielborough,69,328,0.7703081232492998
U4289,2,True,True,80,18,10,6,1,Cantubury,69,157,0.530812324929972
U4290,9,True,True,145,18,17,12,17,New Cynthiastad,8,120,0.4789915966386555
U4291,2,True,True,52,7,4,17,1,West Brianmouth,44,36,0.36134453781512604
U4292,2,True,True,114,10,19,6,16,Sarahville,6,162,0.5378151260504201
U4293,8,False,True,152,12,16,15,6,Scottton,84,174,0.5546218487394958
U4294,8,True,False,151,19,15,2,19,East Emilytown,65,297,0.726890756302521
U4295,2,True,False,141,4,8,5,18,North Jeffreyside,43,285,0.7100840336134454
U4296,4,True,True,196,18,7,15,2,Port Matthewland,7,74,0.41456582633053224
U4297,1,False,False,60,5,0,17,8,Port Megan,16,-61,0.22549019607843138
U4298,5,True,False,160,19,14,13,3,Feliciashire,25,32,0.3557422969187675
U4299,2,False,False,52,2,3,7,17,West Danielberg,48,151,0.5224089635854342
U4300,3,True,True,66,19,0,4,4,Lake Markbury,79,215,0.6120448179271709
U4301,1,True,False,126,4,12,2,7,Hernandezshire,46,241,0.6484593837535014
U4302,3,True,False,61,10,4,16,10,Ashleyfurt,95,139,0.5056022408963585
U4303,6,True,True,138,2,5,9,17,Thompsonbury,49,323,0.7633053221288515
U4304,7,False,False,74,0,6,17,5,Port Timothy,95,121,0.4803921568627451
U4305,1,True,True,25,10,17,10,0,East Ronaldville,92,127,0.4887955182072829
U4306,7,False,True,193,16,5,7,11,New Kimberlyport,94,340,0.7871148459383753
U4307,2,False,True,160,19,1,0,9,South Carriebury,15,192,0.5798319327731093
U4308,7,False,True,94,18,15,6,8,Jamesbury,51,120,0.4789915966386555
U4309,3,True,True,120,10,11,9,4,Arellanoville,76,236,0.6414565826330533
U4310,4,False,True,145,0,15,18,4,Zimmermanhaven,60,133,0.49719887955182074
